Id,dataset,K,nclim,prio,alpha,rel_dom,rel_irr,rel_eco,crel_dom,crel_irr,crel_eco
822,Princeton,120,137,3,0.9,82.8333333333333,82.3333333333333,90,92.31104816135,80.6925212953844,87.8393855781796
823,Princeton,120,138,1,0.5,83.5,82.1666666666667,93.8333333333333,90.351954315513,82.0233939164504,96.1754262155319
824,Princeton,120,138,1,0.9,82.5,82.1666666666667,90.5,91.1100491243884,79.4544256014058,98.7203992432262
825,Princeton,120,138,2,0.5,83.6666666666667,82.1666666666667,91,90.7258592898984,82.0233939164504,92.1180778780981
826,Princeton,120,138,2,0.9,82.5,82.1666666666667,90.1666666666667,91.8186598393592,79.4544256014058,91.0310645105177
827,Princeton,120,138,3,0.5,83.6666666666667,82.5,90,90.7258592898984,82.5669516210007,89.8390272841657
828,Princeton,120,138,3,0.9,82.5,82.1666666666667,90,91.8186598393592,80.2971746380884,87.497552472129
829,Princeton,120,139,1,0.5,89.3333333333333,88.3333333333333,97.1666666666667,94.1597728765242,88.2453356646522,98.4912175455814
830,Princeton,120,139,1,0.9,88.5,88.3333333333333,94.1666666666667,94.7063500674994,86.4951851516479,99.1989743589744
831,Princeton,120,139,2,0.5,89.5,88.3333333333333,94.6666666666667,94.4108316478185,88.2453356646522,95.7669080068189
832,Princeton,120,139,2,0.9,88.5,88.3333333333333,94,95.0729636952643,86.4951851516479,95.2207464802535
833,Princeton,120,139,3,0.5,89.5,88.5,93.8333333333333,94.4108316478185,88.5735121199867,94.522041108926
834,Princeton,120,139,3,0.9,88.5,88.5,93.8333333333333,95.0729636952643,87.2485262101944,92.3631089765148
835,Princeton,120,140,1,0.5,88.8333333333333,88.3333333333333,96.8333333333333,93.8183391382318,88.0012841480068,98.2509083408457
836,Princeton,120,140,1,0.9,88.5,88.3333333333333,94,94.5394120574677,85.7328473155341,99.1776923076923
837,Princeton,120,140,2,0.5,89.3333333333333,88.3333333333333,94.3333333333333,94.0594212586802,88.0012841480068,95.6348582543391
838,Princeton,120,140,2,0.9,88.5,88.3333333333333,94,94.9589666810978,85.7328473155341,94.6249867507627
839,Princeton,120,140,3,0.5,89.3333333333333,88.5,93.8333333333333,94.0594212586802,88.333939898117,94.3515133880999
840,Princeton,120,140,3,0.9,88.5,88.5,93.8333333333333,94.9589666810977,86.3915053200004,92.0839653845034
841,Princeton,120,141,1,0.5,88.6666666666667,88,96.6666666666667,93.5928623454067,87.4380498307891,98.0626663302453
842,Princeton,120,141,1,0.9,88,88,94,94.2403143443251,85.3629946435987,99.1776923076923
843,Princeton,120,141,2,0.5,89.1666666666667,88,94.1666666666667,93.8489733091828,87.4380498307891,95.2835340258854
844,Princeton,120,141,2,0.9,88.1666666666667,88,93.5,94.6852907455872,85.3629946435987,94.3491278714334
845,Princeton,120,141,3,0.5,89.1666666666667,88.1666666666667,93.5,93.8489733091828,87.7930517470622,93.8908155333083
846,Princeton,120,141,3,0.9,88.1666666666667,88,93.5,94.6852907455872,85.9871975915931,91.9002988681441
847,Princeton,120,142,1,0.5,88.3333333333333,87.6666666666667,96.3333333333333,93.3484877979421,86.9559103161933,97.8197499345759
848,Princeton,120,142,1,0.9,87.6666666666667,87.6666666666667,93.5,93.9354139037104,85.0359259325394,99.11
849,Princeton,120,142,2,0.5,88.6666666666667,87.6666666666667,94,93.60802684491,86.9559103161933,95.0034185326063
850,Princeton,120,142,2,0.9,87.8333333333333,87.6666666666667,93.3333333333333,94.4112415674341,85.0359259325394,93.946659813132
851,Princeton,120,142,3,0.5,88.6666666666667,87.8333333333333,93.3333333333333,93.60802684491,87.2953721360117,93.6492464440287
852,Princeton,120,142,3,0.9,87.8333333333333,87.6666666666667,93.3333333333333,94.4112415674341,85.6776013423466,91.3869052865333
853,Princeton,120,143,1,0.5,88,86.3333333333333,96.1666666666667,92.9969357601647,86.5891353951507,97.7343362056007
854,Princeton,120,143,1,0.9,87,86.3333333333333,93.3333333333333,93.6803907952569,84.4293859738581,99.0776923076923
855,Princeton,120,143,2,0.5,88,86.3333333333333,93.8333333333333,93.2796603560284,86.5891353951507,94.6664118730489
856,Princeton,120,143,2,0.9,87.1666666666667,86.3333333333333,93,94.1885535414062,84.4293859738581,93.5634750212726
857,Princeton,120,143,3,0.5,88,86.8333333333333,92.5,93.2796603560284,87.0033751106829,92.9862985875272
858,Princeton,120,143,3,0.9,87.1666666666667,86.5,92.5,94.1885535414062,85.064950810083,90.9856900211553
859,Princeton,120,144,1,0.5,87.5,85.8333333333333,96.1666666666667,92.7234346373411,85.8656013356659,97.6861117206236
860,Princeton,120,144,1,0.9,85.8333333333333,85.8333333333333,92.6666666666667,93.3949241403856,83.7788791104041,99.0038461538462
861,Princeton,120,144,2,0.5,87.5,85.8333333333333,93.5,93.0269492514475,85.8656013356659,94.3925890362686
862,Princeton,120,144,2,0.9,86,85.8333333333333,92,93.922761113273,83.7788791104041,93.2761382839492
863,Princeton,120,144,3,0.5,87.5,86.1666666666667,92,93.0269492514475,86.3320215243405,92.4693819813582
864,Princeton,120,144,3,0.9,86,85.8333333333333,92,93.922761113273,84.5033672523565,90.2888304022706
865,Princeton,120,145,1,0.5,92.3333333333333,91.5,98.5,95.6815669412259,91.5342499749909,99.2897435897436
866,Princeton,120,145,1,0.9,91.8333333333333,91.5,96,96.0946494760938,90.2824534246503,99.475641025641
867,Princeton,120,145,2,0.5,92.3333333333333,91.5,96.3333333333333,95.8848986992599,91.5342499749909,97.0833333333333
868,Princeton,120,145,2,0.9,91.8333333333333,91.5,96,96.2493817466731,90.2824534246503,97.7965975151493
869,Princeton,120,145,3,0.5,92.3333333333333,91.8333333333333,95.6666666666667,95.8848986992599,91.6719224838056,96.5699060048942
870,Princeton,120,145,3,0.9,91.8333333333333,91.6666666666667,95.6666666666667,96.2493817466731,91.0720387224229,94.8519670039419
871,Princeton,120,146,1,0.5,92,90.8333333333333,98.1666666666667,95.4465820362562,90.9722107155747,99.1224873857179
872,Princeton,120,146,1,0.9,91,90.8333333333333,95.6666666666667,95.8404375019282,89.7597747923567,99.4474358974359
873,Princeton,120,146,2,0.5,92.1666666666667,90.8333333333333,96,95.641775408339,90.9722107155747,97.0043890507062
874,Princeton,120,146,2,0.9,91,90.8333333333333,95.5,96.0519987835391,89.7597747923567,97.1517247595458
875,Princeton,120,146,3,0.5,92.1666666666667,91,95.3333333333333,95.641775408339,91.1430463120625,96.3564074069078
876,Princeton,120,146,3,0.9,91,90.8333333333333,95.3333333333333,96.0519987835391,90.4465951133857,94.5466063312777
877,Princeton,120,147,1,0.5,91.3333333333333,90.5,97.6666666666667,95.1487573766957,90.6399358629809,98.7428506990632
878,Princeton,120,147,1,0.9,90.6666666666667,90.5,95.3333333333333,95.6437805582269,89.0802324914853,99.3879487179487
879,Princeton,120,147,2,0.5,91.3333333333333,90.5,95.8333333333333,95.3322904042559,90.6399358629809,96.751282051282
880,Princeton,120,147,2,0.9,90.6666666666667,90.5,95.3333333333333,95.8960038794244,89.0802324914853,96.6510023197232
881,Princeton,120,147,3,0.5,91.3333333333333,90.5,95.1666666666667,95.3322904042559,90.900217300096,95.7472166317488
882,Princeton,120,147,3,0.9,90.6666666666667,90.5,95.1666666666667,95.8960038794244,89.7172815085083,94.1935128589693
883,Princeton,120,148,1,0.5,91,89.8333333333333,97.6666666666667,94.8985500968029,90.1032140461159,98.6998233213398
884,Princeton,120,148,1,0.9,90.1666666666667,89.8333333333333,95.1666666666667,95.4107895693021,88.5158405945671,99.3684615384615
885,Princeton,120,148,2,0.5,91,89.8333333333333,95.6666666666667,95.1005714177337,90.1032140461159,96.5076329875471
886,Princeton,120,148,2,0.9,90.1666666666667,89.8333333333333,95,95.6947900819365,88.5158405945671,96.2866918731567
887,Princeton,120,148,3,0.5,91,90.1666666666667,94.6666666666667,95.1005714177337,90.3887917047083,95.3873429276992
888,Princeton,120,148,3,0.9,90.1666666666667,89.8333333333333,94.6666666666667,95.6947900819365,89.1720050468719,93.7126301725113
889,Princeton,120,149,1,0.5,90.5,89.3333333333333,97.3333333333333,94.67394070139,89.5400847871201,98.525641025641
890,Princeton,120,149,1,0.9,89.3333333333333,89.3333333333333,94.8333333333333,95.2007942398925,87.9117764123934,99.3038461538462
891,Princeton,120,149,2,0.5,90.8333333333333,89.3333333333333,95.3333333333333,94.8696696567667,89.5400847871201,96.4017309252451
892,Princeton,120,149,2,0.9,89.3333333333333,89.3333333333333,94.5,95.5077667311291,87.9117764123934,95.9728010694528
893,Princeton,120,149,3,0.5,90.8333333333333,89.3333333333333,94.5,94.8696696567667,89.8884549689277,95.0120995210366
894,Princeton,120,149,3,0.9,89.3333333333333,89.3333333333333,94.5,95.5077667311291,88.6195414931438,93.1495612103192
895,Princeton,120,150,1,0.5,90,89,97.3333333333333,94.4011803769095,89.0462301115676,98.525641025641
896,Princeton,120,150,1,0.9,89.1666666666667,89,94.6666666666667,95.0083270365674,87.2351160422349,99.2828205128205
897,Princeton,120,150,2,0.5,90.1666666666667,89,95,94.63325279645,89.0462301115676,96.0073577448839
898,Princeton,120,150,2,0.9,89.1666666666667,89,94.3333333333333,95.3199790666242,87.2351160422349,95.9009964328193
899,Princeton,120,150,3,0.5,90.1666666666667,89,94.3333333333333,94.63325279645,89.3316481762423,94.8497618852802
900,Princeton,120,150,3,0.9,89.1666666666667,89,94.3333333333333,95.3199790666242,88.0027356140964,92.7876923076923
901,Princeton,120,151,1,0.5,95.3333333333333,94.1666666666667,98.6666666666667,97.4315375607078,94.2150545985064,99.3410256410256
902,Princeton,120,151,1,0.9,94.3333333333333,94.1666666666667,97.1666666666667,97.5074656439958,93.9131143322115,99.6246153846154
903,Princeton,120,151,2,0.5,95.5,94.1666666666667,97.6666666666667,97.538293783444,94.2150545985064,98.1825837573861
904,Princeton,120,151,2,0.9,94.3333333333333,94.1666666666667,97.1666666666667,97.6207728545946,93.9131143322115,98.3950868839636
905,Princeton,120,151,3,0.5,95.5,94.3333333333333,97,97.538293783444,94.4182005390563,97.4374512466551
906,Princeton,120,151,3,0.9,94.3333333333333,94.1666666666667,97,97.6207728545946,94.4057977494877,96.5879405992932
907,Princeton,120,152,1,0.5,94.6666666666667,93.6666666666667,98.6666666666667,97.1444212288442,93.6990904361034,99.3410256410256
908,Princeton,120,152,1,0.9,93.8333333333333,93.6666666666667,97,97.2952942943037,93.1870141792231,99.614358974359
909,Princeton,120,152,2,0.5,95,93.6666666666667,97.3333333333333,97.260561369184,93.6990904361034,98.0807562207226
910,Princeton,120,152,2,0.9,93.8333333333333,93.6666666666667,96.8333333333333,97.413978883496,93.1870141792231,98.3264790218926
911,Princeton,120,152,3,0.5,95,93.8333333333333,96.6666666666667,97.260561369184,93.9197312127984,97.2575700400875
912,Princeton,120,152,3,0.9,93.8333333333333,93.6666666666667,96.6666666666667,97.413978883496,93.7511417268472,96.2217819288353
913,Princeton,120,153,1,0.5,94.5,93.1666666666667,98.5,96.869700498193,93.1647871795625,99.2897435897436
914,Princeton,120,153,1,0.9,93.1666666666667,93.1666666666667,96.8333333333333,96.9781383741297,92.774272891664,99.5948717948718
915,Princeton,120,153,2,0.5,95,93.1666666666667,97.1666666666667,96.9964046662587,93.1647871795625,97.9148409249898
916,Princeton,120,153,2,0.9,93.1666666666667,93.1666666666667,96.3333333333333,97.1101609213043,92.774272891664,98.1622578983518
917,Princeton,120,153,3,0.5,95,93.1666666666667,96.3333333333333,96.9964046662587,93.4085847867918,96.9897435897436
918,Princeton,120,153,3,0.9,93.1666666666667,93.1666666666667,96.3333333333333,97.1101609213043,93.3553831974291,95.9572174081804
919,Princeton,120,154,1,0.5,93.6666666666667,92.5,98.5,96.6153928136828,92.5763768158771,99.2897435897436
920,Princeton,120,154,1,0.9,92.6666666666667,92.5,96.5,96.7346550071128,92.169082245364,99.5673018285162
921,Princeton,120,154,2,0.5,93.8333333333333,92.5,97,96.7666416715453,92.5763768158771,97.6484995731436
922,Princeton,120,154,2,0.9,92.6666666666667,92.5,96.3333333333333,96.8652614617025,92.169082245364,98.1500543520447
923,Princeton,120,154,3,0.5,93.8333333333333,92.5,96.3333333333333,96.7666416715453,92.7470879704831,96.9897435897436
924,Princeton,120,154,3,0.9,92.6666666666667,92.5,96.3333333333333,96.8652614617025,92.7995590689533,95.7171121058676
925,Princeton,120,155,1,0.5,93.3333333333333,92.1666666666667,98.5,96.2896909274131,92.2015775181624,99.2897435897436
926,Princeton,120,155,1,0.9,92.1666666666667,92.1666666666667,96.1666666666667,96.5622702871755,91.3865626842782,99.5301154858848
927,Princeton,120,155,2,0.5,93.6666666666667,92.1666666666667,96.6666666666667,96.4493328596879,92.2015775181624,97.5574239554177
928,Princeton,120,155,2,0.9,92.3333333333333,92.1666666666667,96,96.6936765581997,91.3865626842782,98.1041889756935
929,Princeton,120,155,3,0.5,93.6666666666667,92.3333333333333,96,96.4493328596879,92.3995030442356,96.780742528462
930,Princeton,120,155,3,0.9,92.3333333333333,92.1666666666667,96,96.6936765581997,92.0665904042613,95.4356857744923
931,Princeton,120,156,1,0.5,92.6666666666667,92,98.5,95.9741979101673,91.8243725970484,99.2897435897436
932,Princeton,120,156,1,0.9,92,92,96,96.2918951470448,90.9138081504041,99.475641025641
933,Princeton,120,156,2,0.5,93.1666666666667,92,96.3333333333333,96.1625212253214,91.8243725970484,97.2461941801741
934,Princeton,120,156,2,0.9,92,92,96,96.4221340166522,90.9138081504041,98.0623823174913
935,Princeton,120,156,3,0.5,93.1666666666667,92,96,96.1625212253214,91.9692895859433,96.6679487179487
936,Princeton,120,156,3,0.9,92,92,96,96.4221340166522,91.6640085830043,95.0689444934053
937,Princeton,120,157,1,0.5,98,97.6666666666667,99.6666666666667,98.7801027448532,97.3100128162893,99.8423076923077
938,Princeton,120,157,1,0.9,97.6666666666667,97.6666666666667,99,98.7840576204442,97.282695614182,99.8979487179487
939,Princeton,120,157,2,0.5,98,97.6666666666667,99.1666666666667,98.817319190978,97.3100128162893,99.4384615384615
940,Princeton,120,157,2,0.9,97.6666666666667,97.6666666666667,98.8333333333333,98.8121767130718,97.282695614182,99.5928205128205
941,Princeton,120,157,3,0.5,98,97.6666666666667,98.8333333333333,98.817319190978,97.3690009214671,99.225641025641
942,Princeton,120,157,3,0.9,97.6666666666667,97.6666666666667,98.8333333333333,98.8121767130718,97.4081719666336,99.1401200642287
943,Princeton,120,158,1,0.5,97.6666666666667,96.8333333333333,99.3333333333333,98.6047916900605,96.7862141430296,99.6666666666667
944,Princeton,120,158,1,0.9,96.8333333333333,96.8333333333333,98.5,98.5999703305601,96.7548489266353,99.8341025641026
945,Princeton,120,158,2,0.5,97.6666666666667,96.8333333333333,98.8333333333333,98.6454344121777,96.7862141430296,99.225641025641
946,Princeton,120,158,2,0.9,96.8333333333333,96.8333333333333,98.3333333333333,98.658784130182,96.7548489266353,99.1958974358974
947,Princeton,120,158,3,0.5,97.6666666666667,96.8333333333333,98.3333333333333,98.6454344121777,96.944102103292,98.6461538461539
948,Princeton,120,158,3,0.9,96.8333333333333,96.8333333333333,98.3333333333333,98.658784130182,96.9110954025706,98.6224349027563
949,Princeton,120,159,1,0.5,97.1666666666667,96.6666666666667,99.1666666666667,98.306183298203,96.3792058157973,99.6153846153846
950,Princeton,120,159,1,0.9,96.6666666666667,96.6666666666667,98.3333333333333,98.3518724356111,96.1930442510836,99.8146153846154
951,Princeton,120,159,2,0.5,97.1666666666667,96.6666666666667,98.6666666666667,98.3623033360102,96.3792058157973,99.0064102564103
952,Princeton,120,159,2,0.9,96.6666666666667,96.6666666666667,98.1666666666667,98.4191928514901,96.1930442510836,99.0841025641026
953,Princeton,120,159,3,0.5,97.1666666666667,96.6666666666667,98.1666666666667,98.3623033360102,96.5155356223336,98.4974358974359
954,Princeton,120,159,3,0.9,96.6666666666667,96.6666666666667,98.1666666666667,98.4191928514901,96.3911886512301,98.3443493024265
955,Princeton,120,160,1,0.5,96.6666666666667,95.8333333333333,99,98.0617178270284,95.8254524442426,99.5179487179487
956,Princeton,120,160,1,0.9,96,95.8333333333333,98,98.0851703311209,95.6899179813624,99.7781139873595
957,Princeton,120,160,2,0.5,96.6666666666667,95.8333333333333,98.5,98.1153567684273,95.8254524442426,98.9358974358974
958,Princeton,120,160,2,0.9,96,95.8333333333333,97.8333333333333,98.1685504008445,95.6899179813624,98.8733333333333
959,Princeton,120,160,3,0.5,96.6666666666667,95.8333333333333,97.8333333333333,98.1153567684273,96.0131738191148,98.2230769230769
960,Princeton,120,160,3,0.9,96,95.8333333333333,97.8333333333333,98.1685504008446,95.8934847461617,98.1003442915886
961,Princeton,120,161,1,0.5,96.3333333333333,95,98.8333333333333,97.8475387439732,95.1977247976716,99.4474358974359
962,Princeton,120,161,1,0.9,95,95,97.6666666666667,97.8896694290611,95.0088215602428,99.7197435897436
963,Princeton,120,161,2,0.5,96.3333333333333,95,98.3333333333333,97.9088972934312,95.1977247976716,98.7816169710099
964,Princeton,120,161,2,0.9,95,95,97.6666666666667,97.9813282192313,95.0088215602428,98.7251282051282
965,Princeton,120,161,3,0.5,96.3333333333333,95,97.6666666666667,97.9088972934312,95.3881774954948,98.0461538461538
966,Princeton,120,161,3,0.9,95,95,97.6666666666667,97.9813282192313,95.30588717164,97.5779625028697
967,Princeton,120,162,1,0.5,95.6666666666667,94.5,98.6666666666667,97.5714910574311,94.7226887159502,99.3410256410256
968,Princeton,120,162,1,0.9,94.6666666666667,94.5,97.3333333333333,97.6678720714813,94.3702229192803,99.6792578826622
969,Princeton,120,162,2,0.5,95.8333333333333,94.5,98,97.636021953324,94.7226887159502,98.6407826886694
970,Princeton,120,162,2,0.9,94.6666666666667,94.5,97.3333333333333,97.7794484635411,94.3702229192803,98.4685109821578
971,Princeton,120,162,3,0.5,95.8333333333333,94.6666666666667,97.1666666666667,97.636021953324,94.9880954733754,97.5985630129133
972,Princeton,120,162,3,0.9,94.6666666666667,94.6666666666667,97.1666666666667,97.7794484635411,94.6946232289291,97.1946308864983
973,Princeton,120,163,1,0.5,54.5,52,79.1666666666667,71.7897359786273,58.288371991223,85.6707534371347
974,Princeton,120,163,1,0.9,52.1666666666667,52,71.6666666666667,72.7139749454014,53.392434822264,95.8452210644383
975,Princeton,120,163,2,0.5,55.1666666666667,52,72.1666666666667,73.1860255439401,58.288371991223,70.5192215386635
976,Princeton,120,163,2,0.9,52.1666666666667,52,70.5,75.4653541314609,53.392434822264,65.9892294864803
977,Princeton,120,163,3,0.5,55.1666666666667,52.3333333333333,70.3333333333333,73.1860255439401,59.6248780857774,65.0039761024286
978,Princeton,120,163,3,0.9,52.1666666666667,52,70.3333333333333,75.4653541314609,54.8976712487448,59.7776990150306
979,Princeton,120,164,1,0.5,53.3333333333333,51.8333333333333,78.8333333333333,71.1788848182666,57.7203664079558,85.4418220016243
980,Princeton,120,164,1,0.9,51.8333333333333,51.8333333333333,71.3333333333333,72.2976964384807,52.3613910815076,95.7781709308207
981,Princeton,120,164,2,0.5,54,51.8333333333333,71.6666666666667,72.613994357636,57.7203664079558,69.8690436154409
982,Princeton,120,164,2,0.9,51.8333333333333,51.8333333333333,70.3333333333333,75.0690479972599,52.3613910815076,65.7054535032481
983,Princeton,120,164,3,0.5,54,52.1666666666667,70.3333333333333,72.613994357636,58.9495664196374,64.7134698334445
984,Princeton,120,164,3,0.9,51.8333333333333,51.8333333333333,70.3333333333333,75.0690479972599,53.8323834809537,59.5357416776473
985,Princeton,120,165,1,0.5,52.8333333333333,51.6666666666667,78.3333333333333,70.5959605579981,57.1761069833151,84.9821962487748
986,Princeton,120,165,1,0.9,51.8333333333333,51.6666666666667,70.8333333333333,71.7961662457716,51.6085002794594,95.6902242877306
987,Princeton,120,165,2,0.5,53.3333333333333,51.6666666666667,71.3333333333333,72.008263273718,57.1761069833151,69.6569011387074
988,Princeton,120,165,2,0.9,51.8333333333333,51.6666666666667,70.3333333333333,74.6177599242855,51.6085002794594,65.072315448062
989,Princeton,120,165,3,0.5,53.3333333333333,51.8333333333333,70.1666666666667,72.008263273718,58.4378493224652,64.2787527681895
990,Princeton,120,165,3,0.9,51.8333333333333,51.6666666666667,70.1666666666667,74.6177599242855,52.9923766429036,59.173573543222
991,Princeton,120,166,1,0.5,52.5,50.6666666666667,78,70.0218957122746,56.5575826335023,84.8377287887145
992,Princeton,120,166,1,0.9,51.5,50.6666666666667,70.5,71.2486887465136,50.9943122146034,95.6222358341193
993,Princeton,120,166,2,0.5,53.3333333333333,50.6666666666667,71,71.4650410896404,56.5575826335023,69.1777512579137
994,Princeton,120,166,2,0.9,51.5,50.6666666666667,70.1666666666667,74.0878782045184,50.9943122146034,64.8133902282824
995,Princeton,120,166,3,0.5,53.3333333333333,50.8333333333333,69.8333333333333,71.4650410896404,57.8015273479281,63.789721343702
996,Princeton,120,166,3,0.9,51.5,50.8333333333333,69.8333333333333,74.0878782045184,52.3896602556185,58.7695709985862
